"","identity","degree","betweenness","eigenvector","Kingdom","Phylum","Class","Order","Family","Genus"
"2497860","Cellulosilyticum sp. WCF-2",4,939,0.000491385476862993,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cellulosilyticum"
"29360","Cellulosilyticum lentocellum",4,6163,6.39907241537361e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cellulosilyticum"
"2507162","Caproiciproducens sp. NJN-50",4,657,0.000168720706254425,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Caproiciproducens"
"1042156","Clostridium sp. SY8519",4,2113,0.00112078686804683,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1502","Clostridium perfringens",4,1628,1.86837316578766e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"169679","Clostridium saccharobutylicum",4,7105,4.31516765639873e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1520","Clostridium beijerinckii",4,3036,1.57849156304072e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1511","Acetoanaerobium sticklandii",4,2402,3.77998383591881e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Acetoanaerobium"
"2507159","Clostridium sp. JN-9",4,6400,3.32092898407206e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"2212991","Clostridium sp. AWRP",4,2007,5.18849717147032e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1519","Clostridium tyrobutyricum",4,2021,4.7326734051438e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1504","Clostridium septicum",4,5994,1.98560507129755e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1497","Clostridium formicaceticum",4,4709,4.63423893079938e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1548","Clostridium scatologenes",4,4707,4.07351096578706e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1981510","Monoglobus pectinilyticus",4,4952,0.000610899972719648,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus"
"86332","Mogibacterium pumilum",4,6305,0.000138770717150322,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XIII. Incertae Sedis","Mogibacterium"
"29322","Eubacterium [Eubacterium] cellulosolvens",4,1527,0.000888668681813654,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium"
"84032","Pseudoclostridium thermosuccinogenes",4,7953,0.00028711508729124,"Bacteria","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Pseudoclostridium"
"626937","Christensenella minuta",4,4031,0.00355203058262479,"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenella"
"339862","Desulfosporosinus youngiae",4,2450,0.000299972816542389,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfosporosinus"
"59610","Desulfotomaculum reducens",4,2668,4.15619855029554e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfotomaculum"
"102134","Desulfallas gibsoniae",4,1940,0.000184099879314002,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfallas"
"142877","Desulfitobacterium metallireducens",4,967,2.49148760834627e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfitobacterium"
"266748","Kaistella Chryseobacterium antarcticum",4,5745,3.26509802584965e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Kaistella"
"2734","Symbiobacterium thermophilum",4,7525,0.000143593445800306,"Bacteria","Firmicutes","Clostridia","Clostridiales","Symbiobacteriaceae","Symbiobacterium"
"47490","Thermoanaerobacterium aotearoense",4,1303,8.09646447299631e-05,"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis","Thermoanaerobacterium"
"252966","Mahella australiensis",4,6447,3.83652903012996e-05,"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family IV. Incertae Sedis","Mahella"
"1008","Saprospira grandis",4,7383,3.39473878922666e-05,"Bacteria","Bacteroidetes","Saprospiria","Saprospirales","Saprospiraceae","Saprospira"
"2382161","Halocella sp. SP3-1",4,7203,0.000172189558071206,"Bacteria","Firmicutes","Clostridia","Halanaerobiales","Halanaerobiaceae","Halocella"
"1884263","Selenomonas sp. oral taxon 920",4,549,0.000129856971076171,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas"
"158847","Megamonas hypermegale",4,6311,3.62141246215037e-05,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Megamonas"
"233055","Desulfitobacterium dichloroeliminans",4,2659,5.30228253613148e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfitobacterium"
"2211212","Paenibacillus sp. DCT19",4,5356,0.000189214584060688,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"1536773","Paenibacillus sp. FSL R7-0331",4,3390,5.57926459333569e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"1536774","Paenibacillus sp. FSL H7-0357",4,2761,3.38275383188265e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"2741301","Paenibacillus sp. URB8-2",4,4998,7.24783838769199e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"2748863","Paenibacillus sp. E222",4,3515,0.000431160131296905,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"1566358","Paenibacillus sp. IHBB 10380",4,5284,6.4894529689253e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"2660554","Paenibacillus sp. B01",4,6706,0.000508570033713258,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"1695218","Paenibacillus sp. 32O-W",4,7066,6.5927703438408e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"1536775","Paenibacillus sp. FSL H7-0737",4,11455,2.05218443563918e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"189426","Paenibacillus odorifer",4,3159,0.000113597091601409,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"1041504","Candidatus Arthromitus sp. SFB-rat-Yit",4,8053,3.49658746634504e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Candidatus Arthromitus"
"189425","Paenibacillus graminis",4,4493,7.88553197441849e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"169760","Paenibacillus stellifer",4,2568,0.000219146198078546,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"248903","Paenibacillus xylanilyticus",4,1541,0.000251492672746215,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"483937","Paenibacillus riograndensis",4,3608,6.26049169348122e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"2777983","Paenibacillus sp. JNUCC-31",4,2834,0.00111003602078373,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"49283","Paenibacillus thiaminolyticus",4,1805,1.72654883015238e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"2495582","Paenibacillus albus",4,4241,3.4393814241728e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"1778678","Paenibacillus psychroresistens",4,1603,3.17531328276607e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"44250","Paenibacillus alvei",4,3398,0.000160931481910518,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"128574","Paenibacillus brasilensis",4,4228,0.000643141002080601,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"160799","Paenibacillus borealis",4,5792,3.13549661691963e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"172713","Paenibacillus kribbensis",4,7730,1.54808355620458e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"1401","Paenibacillus lautus",4,6177,5.70196881537299e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"29329","Thermoanaerobacterium xylanolyticum",4,1804,0.000118644010684746,"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis","Thermoanaerobacterium"
"2507935","Cohnella abietis",4,3781,6.03368344780474e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella"
"1396","Bacillus cereus",4,4796,0.000913685282405965,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1428","Bacillus thuringiensis",4,8741,0.00333713623649804,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"580165","Bacillus cytotoxicus",4,8650,6.48413105909591e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"64104","Bacillus pseudomycoides",4,3790,2.61214324553576e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1423","Bacillus subtilis",4,4610,3.64687100110644e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1581038","Bacillus sp. FJAT-22090",4,7451,1.3838829859286e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"2760090","Bacillus sp. PAMC26568",4,5972,1.8392227469381e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"189381","Bacillus marisflavi",4,972,2.18184004116514e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1742359","Bacillus dafuensis",4,5449,3.83024733134233e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"324767","Bacillus infantis",4,2906,6.450806618422e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"86664","Bacillus flexus",4,11277,3.3549555917607e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1664069","Bacillus glycinifermentans",4,5623,6.70992363065147e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1441095","Bacillus gobiensis",4,2278,5.86012365414005e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"561879","Bacillus safensis",4,3925,0.000477986155689546,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"2325","Thermoanaerobacter kivui",4,5354,2.47887772939806e-05,"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermoanaerobacter"
"632773","Bacillus beveridgei",4,3202,1.81768958877328e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1763538","Paenibacillus crassostreae",4,6759,1.76608873662017e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"2419842","Virgibacillus sp. Bac332",4,15797,2.07810818435385e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus"
"2419841","Virgibacillus sp. Bac330",4,1660,2.98552287583208e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus"
"228899","Peribacillus asahii",4,3304,2.4389851392627e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Peribacillus"
"2052660","Oceanobacillus sp. 160",4,8030,0.000200043180743657,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus"
"33934","Anoxybacillus flavithermus",4,5370,6.28837968417088e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Anoxybacillus"
"2017483","Virgibacillus phasianinus",4,2639,1.21529479750617e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus"
"255247","Fictibacillus arsenicus",4,4318,1.6148606063263e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Fictibacillus"
"33936","Aeribacillus pallidus",4,5676,0.000518899518502576,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Aeribacillus"
"45668","Halobacillus litoralis",4,8434,0.000312552082643353,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Halobacillus"
"2099786","Salicibibacter kimchii",4,3889,5.47864641042807e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Salicibibacter"
"386490","Terribacillus goriensis",4,7040,2.63889634630205e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Terribacillus"
"1230341","Salimicrobium jeotgali",4,6155,5.61533628909505e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Salimicrobium"
"29382","Staphylococcus cohnii",4,4032,3.9698906786635e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"2583989","Staphylococcus sp. 17KM0847",4,5757,2.99538597575932e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"42858","Staphylococcus lentus",4,3917,3.11106845281832e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"170573","Staphylococcus pettenkoferi",4,13108,0.000618188867044829,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"985762","Staphylococcus agnetis",4,6787,2.89129023752719e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"1222016","Caldicellulosiruptor changbaiensis",4,7399,1.6308747516596e-05,"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis","Caldicellulosiruptor"
"407035","Salinicoccus halodurans",4,3128,3.9274243240779e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Salinicoccus"
"2598861","Bacillus miscanthi",4,10058,0.00130046953592477,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1868325","Prosthecochloris sp. CIB 2401",4,11285,4.91315357834753e-05,"Bacteria","Chlorobi","Chlorobia","Chlorobiales","Chlorobiaceae","Prosthecochloris"
"2048654","Solibacillus sp. R5-41",4,5590,1.47374969023404e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Solibacillus"
"51173","Ureibacillus thermosphaericus",4,4441,0.000180956506961537,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Ureibacillus"
"2320858","Paenisporosarcina sp. K2R23-3",4,4815,2.15418902348052e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Paenisporosarcina"
"1379","Gemella haemolysans",4,8293,9.29969826452895e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Gemella"
"2051906","Exiguobacterium sp. N4-1P",4,3752,3.44784495209432e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Exiguobacterium"
"340146","Exiguobacterium mexicanum",4,3289,4.34569268737506e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Exiguobacterium"
"1639","Listeria monocytogenes",4,4769,3.5378666251462e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Listeriaceae","Listeria"
"1638","Listeria ivanovii",4,3885,2.84697003790041e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Listeriaceae","Listeria"
"1380685","Kroppenstedtia pulmonis",4,9027,0.000446134275484062,"Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Kroppenstedtia"
"269673","Sporolactobacillus terrae",4,4862,0.000880875942928984,"Bacteria","Firmicutes","Bacilli","Bacillales","Sporolactobacillaceae","Sporolactobacillus"
"1126833","Paenibacillus beijingensis",4,11101,5.0797248894649e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"2598453","Streptococcus sp. 116-D4",4,3177,0.000266065049954778,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1316408","Streptococcus sp. HSISM1",4,790,7.28487752846392e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"2610896","Streptococcus sp. LPB0220",4,0,8.64666723273037e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"712624","Streptococcus sp. oral taxon 064",4,2251,8.13763528948141e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1316412","Streptococcus sp. HSISS3",4,178,7.8528446737905e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1307","Streptococcus suis",4,3179,0.00353514571659582,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1349","Streptococcus uberis",4,5264,0.000133443522513389,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1302","Streptococcus gordonii",4,1000,5.47189802773603e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1313","Streptococcus pneumoniae",4,3808,8.84413470532398e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1303","Streptococcus oralis",4,220,7.46769305539352e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1811193","Streptococcus pantholopis",4,5215,1.73935835477919e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1318","Streptococcus parasanguinis",4,1643,7.48255632311923e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"214473","Staphylococcus nepalensis",4,5302,2.51400663789162e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"1433513","Streptococcus gwangjuense",4,626,0.000221648617629531,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1343","Streptococcus vestibularis",4,1725,5.49181691225304e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"33040","Streptococcus milleri",4,1281,1.60067502901417e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1366","Lactococcus raffinolactis",4,3235,4.5182083740688e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"1363","Lactococcus garvieae",4,6226,0.000131842836753222,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"2420313","Enterococcus sp. FDAARGOS_553",4,4187,0.000342725507932829,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"33945","Enterococcus avium",4,4195,0.000227060565040944,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"2663022","Gracilibacillus sp. SCU50",4,4038,6.92051879246165e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Gracilibacillus"
"53345","Enterococcus durans",4,5451,0.000156002561406421,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"218144","Vagococcus carniphilus",4,8592,5.48221344760905e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus"
"290335","Tetragenococcus koreensis",4,8492,5.92138005182051e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Tetragenococcus"
"526944","Tetragenococcus osmophilus",4,4149,0.000181759077874511,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Tetragenococcus"
"2714036","Lactobacillus sp. NFFJ11",4,4331,5.8469220919304e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"1579","Lactobacillus acidophilus",4,3312,0.000299714182756635,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"302167","Virgibacillus dokdonensis",4,2337,3.9746703863364e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus"
"51664","Lactobacillus dextrinicus",4,2721,3.64896099375776e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"1596","Lactobacillus gasseri",4,3156,0.00011039900175934,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"89059","Ligilactobacillus Lactobacillus acidipiscis",4,5127,4.28587296601645e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus"
"1601","Ligilactobacillus agilis",4,9519,2.80364085727996e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus"
"60520","Lactiplantibacillus Lactobacillus paraplantarum",4,2551,3.44636398899002e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus"
"938155","Companilactobacillus Lactobacillus futsaii",4,4040,5.32561181086442e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Companilactobacillus"
"1598","Limosilactobacillus reuteri",4,4435,1.82502315920926e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus"
"1633","Limosilactobacillus Lactobacillus vaginalis",4,6582,0.000205163327484838,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus"
"88233","Lacticaseibacillus Lactobacillus manihotivorans",4,3152,0.000104071630887329,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus"
"28038","Latilactobacillus Lactobacillus curvatus",4,6206,2.57547223103331e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus"
"1599","Latilactobacillus Lactobacillus sakei",4,8848,0.000187565236342674,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus"
"164393","Latilactobacillus Lactobacillus fuchuensis",4,3736,1.35240553998092e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus"
"1581","Lentilactobacillus Lactobacillus buchneri",4,6148,0.00011846248199862,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lentilactobacillus"
"1296540","Paucilactobacillus Lactobacillus nenjiangensis",4,2794,2.49465321264708e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Paucilactobacillus"
"468911","Liquorilactobacillus Lactobacillus hordei",4,3617,2.62446448319716e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Liquorilactobacillus"
"29380","Staphylococcus caprae",4,4174,2.9888383993118e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"53444","Fructilactobacillus Lactobacillus lindneri",4,3578,9.85456644141519e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Fructilactobacillus"
"2419772","Lactobacillus sp. BHWM-4",4,6436,5.69920959821849e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"147709","Carnobacterium inhibens",4,2912,2.98722547472624e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Carnobacterium"
"708126","Jeotgalibaca dankookensis",4,3799,2.16645816393263e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Jeotgalibaca"
"29394","Dolosigranulum pigrum",4,5278,2.87939455264626e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum"
"1245","Leuconostoc mesenteroides",4,5922,4.16426055873997e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc"
"1244","Leuconostoc gelidum",4,8420,7.51088128582414e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc"
"293387","Bacillus altitudinis",4,2809,5.57681021765164e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1631871","Weissella jogaejeotgali",4,5077,0.000116803293725702,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella"
"1377","Aerococcus viridans",4,10169,0.00404690036810904,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus"
"128944","Aerococcus urinaehominis",4,9313,0.000351036812130832,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus"
"1547","Erysipelatoclostridium ramosum",4,4209,0.0306060846892745,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelatoclostridium"
"2714928","Erysipelothrix sp. HDW6A",4,2839,6.44870854920275e-05,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix"
"225084","Erysipelothrix inopinata",4,4850,9.95620190642214e-06,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix"
"2485784","Erysipelothrix piscisicarius",4,3525,1.60142385610387e-05,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix"
"2487118","Intestinibaculum porci",4,8072,0.000624221382439338,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Intestinibaculum"
"54006","Peptoniphilus ivorii",4,1426,0.000287082234013493,"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus"
"33033","Parvimonas micra",4,9869,7.83343039477842e-06,"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Parvimonas"
"1288","Staphylococcus xylosus",4,3750,2.33742814840023e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"216816","Bifidobacterium longum",4,1317,0.000298831278995457,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"33905","Bifidobacterium thermophilum",4,6539,7.43177973766077e-05,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"77635","Bifidobacterium subtile",4,4607,2.05334277360843e-05,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"2702","Gardnerella vaginalis",4,9422,9.4863108335433e-05,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Gardnerella"
