"","identity","degree","betweenness","eigenvector","Kingdom","Phylum","Class","Order","Family","Genus"
"1806885","Sphingorhabdus sp. M41",8,13174,0.0910166163751376,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingorhabdus"
"2762748","Sphingosinithalassobacter sp. CS137",8,8537,0.0742842142489412,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingosinithalassobacter"
"1850238","Rhizorhabdus dicambivorans",8,4616,0.124945479231187,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Rhizorhabdus"
"542","Zymomonas mobilis",8,12312,0.0524181341420394,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Zymomonas"
"2587851","Erythrobacter sp. THAF29",8,6108,0.209825793746259,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter"
"2185142","Altererythrobacter sp. ZODW24",8,15026,0.068920985857413,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter"
"1348774","Croceicoccus naphthovorans",8,7684,0.130844339485941,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Croceicoccus"
"2547601","Porphyrobacter sp. YT40",8,9804,0.105196624037951,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Porphyrobacter"
"2202148","Azospirillum thermophilum",8,8647,0.0465610607539672,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"2602015","Hypericibacter terrae",8,8006,0.0625545277999086,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Hypericibacter"
"1084","Pararhodospirillum photometricum",8,3002,0.0992416217644692,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Pararhodospirillum"
"265960","Komagataeibacter nataicola",8,5438,0.0714181400907935,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Komagataeibacter"
"442","Gluconobacter oxydans",8,10393,0.0403639137608771,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Gluconobacter"
"318683","Gluconobacter albidus",8,5739,0.108728012073952,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Gluconobacter"
"1969806","Acidibrevibacterium fodinaquatile",8,12173,0.0828234948632022,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acidibrevibacterium"
"1510841","Parasaccharibacter apium",8,7267,0.130400590056105,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Parasaccharibacter"
"2115978","Candidatus Phycorickettsia trachydisci",8,6421,0.1285310843068,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Candidatus Phycorickettsia"
"944","Ehrlichia canis",8,11041,0.129805714453637,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Ehrlichia"
"69395","Caulobacter henricii",8,9144,0.0402629178867133,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"1532555","Brevundimonas sp. DS20",8,6832,0.213967836268343,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"1977864","Candidatus Pelagibacter sp. RS39",8,7714,0.105947412487138,"Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter"
"1925548","Candidatus Fonsibacter ubiquis",8,6996,0.115701248344698,"Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Fonsibacter"
"208216","Parvularcula bermudensis",8,8963,0.126338083472438,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvularculales","Parvularculaceae","Parvularcula"
"101571","Burkholderia ubonensis",8,7765,0.0495102960041803,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia"
"265293","Burkholderia [Pseudomonas] mesoacidophila",8,8848,0.165600685604127,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia"
"1503054","Burkholderia stagnalis",8,8719,0.121962195792666,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia"
"60552","Burkholderia vietnamiensis",8,19475,0.15256249508907,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia"
"57975","Burkholderia thailandensis",8,8207,0.0920231897028321,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia"
"28450","Burkholderia pseudomallei",8,7782,0.0771528182963895,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia"
"1705310","Burkholderia sp. IDO3",8,9116,0.10685315770896,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia"
"2547399","Paraburkholderia sp. 7MH5",8,7322,0.0646297579381817,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia"
"2604047","Paraburkholderia sp. Msb3",8,8098,0.0881018913235153,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia"
"2026199","Paraburkholderia aromaticivorans",8,3603,0.0901793894092786,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia"
"36873","Paraburkholderia xenovorans",8,7971,0.0525166912976335,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia"
"252970","Paraburkholderia phenoliruptrix",8,11549,0.0609872233471578,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia"
"2654982","Paraburkholderia atlantica",8,10983,0.0375905439504586,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia"
"60548","Paraburkholderia graminis",8,6651,0.0453995452058324,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia"
"656178","Pandoraea vervacti",8,9004,0.072613929674821,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea"
"93221","Pandoraea pulmonicola",8,19426,0.0631498523177259,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea"
"1743174","Polynucleobacter sp. MWH-UH21B",8,3794,0.131400760747387,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"1835254","Polynucleobacter duraquae",8,8969,0.0827458423690754,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"225992","Comamonas kerstersii",8,16330,0.109444380814736,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas"
"2716225","Hydrogenophaga sp. BA0156",8,6738,0.129036457401555,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga"
"1484693","Rhodoferax saidenbachensis",8,4775,0.095705925068376,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax"
"2714924","Diaphorobacter sp. HDW4A",8,13108,0.040077624499229,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Diaphorobacter"
"80880","Hylemonella gracilis",8,10387,0.0692575665224799,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hylemonella"
"511","Alcaligenes faecalis",8,7647,0.0453694221110452,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Alcaligenes"
"1851544","Orrella dioscoreae",8,12458,0.0443793266241838,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Orrella"
"206506","Kerstersia gyiorum",8,10215,0.101587974013319,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Kerstersia"
"1593482","Massilia sp. YMA4",8,6620,0.0321552994759645,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia"
"2769491","Massilia sp. LPB0304",8,14622,0.0528162750640636,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia"
"2025949","Herbaspirillum sp. meg3",8,7114,0.089290312856012,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum"
"401471","Undibacterium parvum",8,6598,0.111466534894026,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Undibacterium"
"2728021","Duganella sp. AF9R3",8,9994,0.170555312163083,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Duganella"
"1296669","Aquabacterium olei",8,11546,0.038843355123891,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Aquabacterium"
"76731","Roseateles depolymerans",8,7780,0.0719314458565437,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Roseateles"
"655307","Neisseria sp. KEM232",8,20998,0.0778268461478755,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria"
"326522","Neisseria animaloris",8,13534,0.0525781995718217,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria"
"194197","Neisseria dentiae",8,11981,0.0401499977348531,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria"
"1853278","Neisseria chenwenguii",8,14257,0.12499925909733,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria"
"493","Neisseria canis",8,8558,0.109501882343559,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria"
"1815583","Neisseria musculi",8,8985,0.0527184317079488,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria"
"485","Neisseria gonorrhoeae",8,3950,0.22209469097049,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria"
"504","Kingella kingae",8,6525,0.17860793480993,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Kingella"
"2292447","Chromobacterium sp. Rain0013",8,8206,0.158686515249878,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Chromobacteriaceae","Chromobacterium"
"332411","Aquitalea magnusonii",8,2800,0.0873613121878801,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Chromobacteriaceae","Aquitalea"
"1192162","Vogesella sp. LIG4",8,6309,0.0658590576902357,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Chromobacteriaceae","Vogesella"
"1938604","Aquaspirillum sp. LM1",8,4969,0.0730545833839648,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Chromobacteriaceae","Aquaspirillum"
"1581557","Candidatus Methylopumilus planktonicus",8,6437,0.0715077941091155,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Methylophilaceae","Candidatus Methylopumilus"
"1288494","Nitrosospira lacus",8,6267,0.0877838954543468,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosospira"
"1842540","Methyloversatilis sp. RAC08",8,8086,0.0367069004179419,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Sterolibacteriaceae","Methyloversatilis"
"748811","Sulfuritalea hydrogenivorans",8,5482,0.0698830543192472,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Sterolibacteriaceae","Sulfuritalea"
"157592","Sterolibacterium denitrificans",8,11398,0.056021379248364,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Sterolibacteriaceae","Sterolibacterium"
"259537","Dechloromonas aromatica",8,9111,0.0305422909794069,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Azonexaceae","Dechloromonas"
"1576550","Candidatus Kinetoplastibacterium sorsogonicusi",8,12742,0.0764809727865618,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Azonexaceae","Candidatus Kinetoplastibacterium"
"327160","Candidatus Accumulibacter phosphatis",8,11303,0.0764736585166667,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Azonexaceae","Candidatus Accumulibacter"
"960","Bacteriovorax stolpii",8,9136,0.0655333759967074,"Bacteria","Proteobacteria","Oligoflexia","Bacteriovoracales","Bacteriovoracaceae","Bacteriovorax"
"2231053","Bdellovibrio sp. ZAP7",8,17041,0.128387624540361,"Bacteria","Proteobacteria","Oligoflexia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"2748865","Bdellovibrio sp. KM01",8,6070,0.119653009710248,"Bacteria","Proteobacteria","Oligoflexia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"81028","Treponema brennaborense",8,6783,0.0600570605820417,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema"
"53419","Treponema socranskii",8,3274,0.128108219192539,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema"
"273376","Sphaerochaeta coccoides",8,27771,0.0713228918639124,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Sphaerochaeta"
"1964448","Borreliella Candidatus Borrelia tachyglossi",8,6724,0.138079351669624,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Borreliaceae","Borreliella"
"2608982","Gimesia benthica",8,8571,0.106978411924778,"Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Gimesia"
"2527984","Bremerella volcania",8,9235,0.070514537541851,"Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Bremerella"
"2528019","Planctopirus ephydatiae",8,4643,0.0911992527912605,"Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctopirus"
"1331910","Thermogutta terrifontis",8,12098,0.0569338583938928,"Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Thermoguttaceae","Thermogutta"
"128","Isosphaera pallida",8,6886,0.081805990205341,"Bacteria","Planctomycetes","Planctomycetia","Isosphaerales","Isosphaeraceae","Isosphaera"
"1936003","Anaerohalosphaera lusitana",8,19556,0.0939329544956828,"Bacteria","Planctomycetes","Phycisphaerae","Sedimentisphaerales","Anaerohalosphaeraceae","Anaerohalosphaera"
"2424","Fervidobacterium nodosum",8,11998,0.14678280503217,"Bacteria","Thermotogae","Thermotogae","Thermotogales","Fervidobacteriaceae","Fervidobacterium"
"2763071","Edaphobacter sp. 4G125",8,10382,0.110885583368014,"Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae","Edaphobacter"
"2703788","Edaphobacter sp. 12200R-103",8,5533,0.0903371344958021,"Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae","Edaphobacter"
"332163","Candidatus Solibacter usitatus",8,9432,0.0477800075064325,"Bacteria","Acidobacteria","Acidobacteriia","Bryobacterales","Solibacteraceae","Candidatus Solibacter"
"412593","Thermosulfidibacter takaii",8,25823,0.0366424879949135,"Bacteria","Aquificae","Aquificae","Aquificales","Aquificaceae","Thermosulfidibacter"
"97477","Acetomicrobium mobile",8,11372,0.105419075127298,"Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Acetomicrobium"
"1434100","Methanosarcina sp. MTP4",8,12927,0.0927961926450577,"Archaea","Euryarchaeota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanosarcina"
"83986","Methanoculleus bourgensis",8,6016,0.0948826020841788,"Archaea","Euryarchaeota","Methanomicrobia","Methanomicrobiales","Methanomicrobiaceae","Methanoculleus"
"2201","Methanofollis liminatans",8,6526,0.11563784297409,"Archaea","Euryarchaeota","Methanomicrobia","Methanomicrobiales","Methanomicrobiaceae","Methanofollis"
"570267","Methanocella paludicola",8,11736,0.0692757114585063,"Archaea","Euryarchaeota","Methanomicrobia","Methanocellales","Methanocellaceae","Methanocella"
"2743089","Candidatus Halobonum Halobonum sp. NJ-3-1",8,7467,0.113235525315811,"Archaea","Euryarchaeota","Halobacteria","Haloferacales","Halorubraceae","Candidatus Halobonum"
"293091","Haloquadratum walsbyi",8,10198,0.125042841092224,"Archaea","Euryarchaeota","Halobacteria","Haloferacales","Haloferacaceae","Haloquadratum"
"1547898","Haloplanus rubicundus",8,11761,0.129017774748709,"Archaea","Euryarchaeota","Halobacteria","Haloferacales","Haloferacaceae","Haloplanus"
"660522","Haloplanus aerogenes",8,5587,0.118550589972229,"Archaea","Euryarchaeota","Halobacteria","Haloferacales","Haloferacaceae","Haloplanus"
"2572921","Haloprofundus sp. MHR1",8,6608,0.10687581686148,"Archaea","Euryarchaeota","Halobacteria","Haloferacales","Haloferacaceae","Haloprofundus"
"2242","Halobacterium salinarum",8,5685,0.15710377649938,"Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Halobacteriaceae","Halobacterium"
"2599399","Salarchaeum sp. JOR-1",8,9897,0.23549360682562,"Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Halobacteriaceae","Salarchaeum"
"229731","Halobiforma lacisalsi",8,12156,0.087916856462944,"Archaea","Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae","Halobiforma"
"294671","Methanobrevibacter olleyae",8,10540,0.121160180149583,"Archaea","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter"
"118062","Methanobacterium congolense",8,2929,0.160170397458944,"Archaea","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobacterium"
"83171","Methanocaldococcus fervens",8,11406,0.117721959699544,"Archaea","Euryarchaeota","Methanococci","Methanococcales","Methanocaldococcaceae","Methanocaldococcus"
"111955","Sulfurisphaera tokodaii",8,5276,0.188076304863294,"Archaea","Crenarchaeota","Thermoprotei","Sulfolobales","Sulfolobaceae","Sulfurisphaera"
"1510466","Nitrosopumilus Candidatus Nitrosopumilus koreensis",8,3532,0.172931370730422,"Archaea","Thaumarchaeota","","Nitrosopumilales","Nitrosopumilaceae","Nitrosopumilus"
"1229909","Nitrosopumilus Candidatus Nitrosopumilus sediminis",8,9780,0.166905681563493,"Archaea","Thaumarchaeota","","Nitrosopumilales","Nitrosopumilaceae","Nitrosopumilus"
"1796616","Blautia sp. YL58",8,33775,0.101408258827582,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia"
"59310","Streptococcus macedonicus",8,27519,0.0693926685884789,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"706438","Actinomyces sp. oral taxon 171",8,2616,0.149652770936576,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"2282656","Humibacter sp. BT305",8,5261,0.107578858615788,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Humibacter"
"1496080","Brevibacterium sp. YB235",8,3588,0.140077869737809,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium"
"2505979","Pseudomonas sp. 11K1",8,6867,0.100419040177407,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"70348","Acinetobacter dispersus",8,6774,0.14392510124511,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"1967665","Colwellia beringensis",8,17389,0.0695228448920642,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia"
"1853699","Halorubrum sp. CBA1229",8,5888,0.136052517763419,"Archaea","Euryarchaeota","Halobacteria","Haloferacales","Halorubraceae","Halorubrum"
"348826","Natronorubrum aibiense",8,10363,0.109152029725014,"Archaea","Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae","Natronorubrum"
"2283","Acidianus ambivalens",8,5072,0.138175164227715,"Archaea","Crenarchaeota","Thermoprotei","Sulfolobales","Sulfolobaceae","Acidianus"
"2067957","Methylobacterium sp. DM1",8,7352,0.182896340789616,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium"
"2650158","Bacteroides sp. HF-5141",7,759,0.099827928764979,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"818","Bacteroides thetaiotaomicron",7,9535,0.0710217746912135,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"28112","Tannerella forsythia",7,4212,0.0169572756486509,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Tannerella"
"28132","Prevotella melaninogenica",7,3954,0.0200052629316182,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"652716","Prevotella sp. oral taxon 299",7,2171,0.0129689232632113,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"1796646","Muribaculum intestinale",7,6248,0.0484116788502209,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum"
"397865","Barnesiella viscericola",7,1320,0.030493923896432,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella"
"996801","Polaribacter reichenbachii",7,3355,0.0561111261565584,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter"
"1850252","Tenacibaculum todarodis",7,9696,0.0761065192188754,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum"
"2686077","Winogradskyella forsetii",7,5356,0.0660420606380765,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Winogradskyella"
"1855336","Polaribacter sp. KT25b",7,15113,0.0618090291164202,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter"
"1168034","Draconibacterium orientale",7,7040,0.0254180756547542,"Bacteria","Bacteroidetes","Bacteroidia","Marinilabiliales","Prolixibacteraceae","Draconibacterium"
"516051","Muricauda lutaonensis",7,5518,0.0187863706289924,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Muricauda"
"1761453","Euzebyella marina",7,13242,0.0382208636825185,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Euzebyella"
"2496865","Maribacter sp. MJ134",7,7647,0.0590053414062292,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Maribacter"
"2094025","Aureitalea sp. RR4-38",7,11686,0.0410074282370175,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Aureitalea"
"762954","Siansivirga zeaxanthinifaciens",7,6167,0.065874906524548,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Siansivirga"
"930802","Nonlabens marinus",7,6905,0.0647742306513052,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Nonlabens"
"2487063","Chryseobacterium sp. G0162",7,10127,0.0711263365330233,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"2039166","Chryseobacterium sp. 6424",7,15221,0.0450808831811572,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"2583851","Elizabethkingia sp. JS20170427COW",7,12040,0.0575903663830205,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia"
"2496028","Hymenobacter sp. 17J36-26",7,13598,0.0888036027752374,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter"
"2319843","Hymenobacter oligotrophus",7,3213,0.024300717339176,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter"
"1385715","Hymenobacter qilianensis",7,9645,0.0540610183040811,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter"
"400092","Pontibacter korlensis",7,12005,0.0299485901961975,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter"
"2694930","Pontibacter pudoricolor",7,17972,0.0428680789948516,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter"
"2086471","Adhaeribacter swui",7,8339,0.0380112171711563,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Adhaeribacter"
"2698458","Nibribacter sp. BT10",7,6102,0.0333318200552429,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Nibribacter"
"2710596","Spirosoma sp. PL0136",7,6150,0.0504082004085081,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma"
"343403","Costertonia aggregata",7,4491,0.0457319805860492,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Costertonia"
"151895","Pseudopedobacter saltans",7,15072,0.0375712221707016,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pseudopedobacter"
"496057","Arachidicoccus ginsenosidivorans",7,13827,0.0168162779459582,"Bacteria","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Arachidicoccus"
"661481","Flavisolibacter ginsenosidimutans",7,9659,0.0767908737624882,"Bacteria","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavisolibacter"
"337090","Chlorobium chlorochromatii",7,14668,0.0667172197549848,"Bacteria","Chlorobi","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium"
"274537","Chlorobaculum limnaeum",7,8637,0.0510252066918792,"Bacteria","Chlorobi","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobaculum"
"1102","Prosthecochloris aestuarii",7,7308,0.0549862783228682,"Bacteria","Chlorobi","Chlorobia","Chlorobiales","Chlorobiaceae","Prosthecochloris"
"2058134","Nonlabens sp. MB-3u-79",7,6936,0.0690840653372179,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Nonlabens"
"1457365","Candidatus Cyclonatronum proteinivorum",7,7525,0.0648463749271451,"Bacteria","Balneolaeota","","","","Candidatus Cyclonatronum"
"1160721","Ruminococcus bicirculans",7,4324,0.128734607604992,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus"
"2109687","Oscillibacter sp. PEA192",7,6230,0.10361180619436,"Bacteria","Firmicutes","Clostridia","Clostridiales","Oscillospiraceae","Oscillibacter"
"2320868","Clostridium sp. CT4",7,9105,0.0173032352790165,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1504","Clostridium septicum",7,1159,0.0519587319719568,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
